"order_id","customer_name","city","state","order_date","total_unit","revenue","product_name","category_name","store_name","sale_rep"
369,"Garth Huff","Glendora","CA","2016-08-15",2,3098.0,"Surly Straggler - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Genna Serrano"
370,"Raymonde Garcia","Queensbury","NY","2016-08-15",2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
370,"Raymonde Garcia","Queensbury","NY","2016-08-15",2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
371,"Ashlie Parrish","Monsey","NY","2016-08-15",1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
371,"Ashlie Parrish","Monsey","NY","2016-08-15",1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
372,"Boyd Irwin","Hamburg","NY","2016-08-16",2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
372,"Boyd Irwin","Hamburg","NY","2016-08-16",1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
372,"Boyd Irwin","Hamburg","NY","2016-08-16",1,1680.99,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer"
373,"Majorie Wyatt","South Ozone Park","NY","2016-08-16",1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
373,"Majorie Wyatt","South Ozone Park","NY","2016-08-16",1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
373,"Majorie Wyatt","South Ozone Park","NY","2016-08-16",1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
373,"Majorie Wyatt","South Ozone Park","NY","2016-08-16",2,898.0,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
373,"Majorie Wyatt","South Ozone Park","NY","2016-08-16",2,3599.98,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
374,"Dante Grimes","Duarte","CA","2016-08-17",1,1549.0,"Surly Straggler - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Mireya Copeland"
374,"Dante Grimes","Duarte","CA","2016-08-17",1,3999.99,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
375,"Christiane Bradford","Orchard Park","NY","2016-08-17",2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
375,"Christiane Bradford","Orchard Park","NY","2016-08-17",2,1099.98,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
375,"Christiane Bradford","Orchard Park","NY","2016-08-17",2,1499.98,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
375,"Christiane Bradford","Orchard Park","NY","2016-08-17",2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
376,"Kristel Byrd","Hicksville","NY","2016-08-17",2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
376,"Kristel Byrd","Hicksville","NY","2016-08-17",2,1499.98,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
377,"Thad Gilliam","Levittown","NY","2016-08-17",1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
377,"Thad Gilliam","Levittown","NY","2016-08-17",1,1799.99,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
378,"Alec Peck","Victoria","TX","2016-08-17",2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Rowlett Bikes","Layla Terrell"
379,"Hassan Nash","Hicksville","NY","2016-08-18",1,599.99,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
379,"Hassan Nash","Hicksville","NY","2016-08-18",1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Venita Daniel"
380,"Han Wade","Howard Beach","NY","2016-08-19",1,599.99,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
380,"Han Wade","Howard Beach","NY","2016-08-19",2,3361.98,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel"
381,"Vanessa West","New Rochelle","NY","2016-08-19",2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
382,"Clelia Workman","New Windsor","NY","2016-08-20",1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
382,"Clelia Workman","New Windsor","NY","2016-08-20",1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Marcelene Boyer"
382,"Clelia Workman","New Windsor","NY","2016-08-20",1,1799.99,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
383,"Aleta Mack","Bay Shore","NY","2016-08-20",2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
383,"Aleta Mack","Bay Shore","NY","2016-08-20",1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
383,"Aleta Mack","Bay Shore","NY","2016-08-20",2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
383,"Aleta Mack","Bay Shore","NY","2016-08-20",1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
383,"Aleta Mack","Bay Shore","NY","2016-08-20",1,449.0,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
384,"Conception Slater","Bellmore","NY","2016-08-20",2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
384,"Conception Slater","Bellmore","NY","2016-08-20",1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
384,"Conception Slater","Bellmore","NY","2016-08-20",1,599.99,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
384,"Conception Slater","Bellmore","NY","2016-08-20",1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
384,"Conception Slater","Bellmore","NY","2016-08-20",1,1799.99,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
385,"Odette Moses","Newburgh","NY","2016-08-20",1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
385,"Odette Moses","Newburgh","NY","2016-08-20",2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
385,"Odette Moses","Newburgh","NY","2016-08-20",2,7999.98,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
386,"Christiana Gross","Orchard Park","NY","2016-08-20",2,1199.98,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
386,"Christiana Gross","Orchard Park","NY","2016-08-20",2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
386,"Christiana Gross","Orchard Park","NY","2016-08-20",1,1799.99,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
387,"Jennette Wooten","Rowlett","TX","2016-08-20",1,449.0,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Rowlett Bikes","Kali Vargas"
388,"Mirella Duffy","Longview","TX","2016-08-21",2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Rowlett Bikes","Kali Vargas"
388,"Mirella Duffy","Longview","TX","2016-08-21",2,898.0,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Rowlett Bikes","Kali Vargas"
388,"Mirella Duffy","Longview","TX","2016-08-21",1,749.99,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Rowlett Bikes","Kali Vargas"
388,"Mirella Duffy","Longview","TX","2016-08-21",1,1680.99,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Rowlett Bikes","Kali Vargas"
389,"Saturnina Garner","Glendora","CA","2016-08-22",2,1059.98,"Electra Moto 1 - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
389,"Saturnina Garner","Glendora","CA","2016-08-22",1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
389,"Saturnina Garner","Glendora","CA","2016-08-22",1,749.99,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
389,"Saturnina Garner","Glendora","CA","2016-08-22",2,3098.0,"Surly Straggler - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Genna Serrano"
389,"Saturnina Garner","Glendora","CA","2016-08-22",1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
390,"Shirely Stanley","El Paso","TX","2016-08-22",1,299.99,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Rowlett Bikes","Layla Terrell"
390,"Shirely Stanley","El Paso","TX","2016-08-22",1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Rowlett Bikes","Layla Terrell"
390,"Shirely Stanley","El Paso","TX","2016-08-22",2,7999.98,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Rowlett Bikes","Layla Terrell"
391,"Elinore Aguilar","San Angelo","TX","2016-08-23",2,1099.98,"Electra Townie Original 21D - 2016","Comfort Bicycles","Rowlett Bikes","Layla Terrell"
391,"Elinore Aguilar","San Angelo","TX","2016-08-23",2,2641.98,"Heller Shagamaw Frame - 2016","Mountain Bikes","Rowlett Bikes","Layla Terrell"
391,"Elinore Aguilar","San Angelo","TX","2016-08-23",1,1799.99,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Rowlett Bikes","Layla Terrell"
392,"Carley Reynolds","South El Monte","CA","2016-08-23",2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
392,"Carley Reynolds","South El Monte","CA","2016-08-23",2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
393,"Alysha Powers","Forest Hills","NY","2016-08-25",2,939.98,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
394,"Tammera Fischer","Oakland","CA","2016-08-26",2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
394,"Tammera Fischer","Oakland","CA","2016-08-26",1,299.99,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
394,"Tammera Fischer","Oakland","CA","2016-08-26",1,599.99,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
395,"Hans Price","Port Chester","NY","2016-08-26",1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
396,"Timothy Byers","Ronkonkoma","NY","2016-08-27",1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
396,"Timothy Byers","Ronkonkoma","NY","2016-08-27",2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
396,"Timothy Byers","Ronkonkoma","NY","2016-08-27",1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
397,"Son Warner","Rockville Centre","NY","2016-08-28",1,3999.99,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
398,"Chasidy Tran","Vista","CA","2016-08-29",1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
398,"Chasidy Tran","Vista","CA","2016-08-29",1,429.0,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
398,"Chasidy Tran","Vista","CA","2016-08-29",2,898.0,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
398,"Chasidy Tran","Vista","CA","2016-08-29",2,3599.98,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
399,"Lee Roman","Brentwood","NY","2016-08-29",1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
399,"Lee Roman","Brentwood","NY","2016-08-29",1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
399,"Lee Roman","Brentwood","NY","2016-08-29",2,3361.98,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel"
400,"Alline Beasley","North Tonawanda","NY","2016-08-29",2,1099.98,"Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
400,"Alline Beasley","North Tonawanda","NY","2016-08-29",2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
400,"Alline Beasley","North Tonawanda","NY","2016-08-29",1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Marcelene Boyer"
401,"Sylvie Wilkerson","Syosset","NY","2016-08-30",1,299.99,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
401,"Sylvie Wilkerson","Syosset","NY","2016-08-30",2,3098.0,"Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer"
402,"Corina Lynch","Rosedale","NY","2016-08-30",1,599.99,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
402,"Corina Lynch","Rosedale","NY","2016-08-30",1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
402,"Corina Lynch","Rosedale","NY","2016-08-30",2,939.98,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
403,"Salena Day","San Lorenzo","CA","2016-08-31",2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
403,"Salena Day","San Lorenzo","CA","2016-08-31",1,549.99,"Electra Townie Original 21D - 2016","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
403,"Salena Day","San Lorenzo","CA","2016-08-31",2,1099.98,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
403,"Salena Day","San Lorenzo","CA","2016-08-31",2,7999.98,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
404,"Laverna Hernandez","Niagara Falls","NY","2016-08-31",2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
404,"Laverna Hernandez","Niagara Falls","NY","2016-08-31",2,1199.98,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
404,"Laverna Hernandez","Niagara Falls","NY","2016-08-31",1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Venita Daniel"
405,"Genevieve Juarez","New Hyde Park","NY","2016-08-31",2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
405,"Genevieve Juarez","New Hyde Park","NY","2016-08-31",2,3098.0,"Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer"
405,"Genevieve Juarez","New Hyde Park","NY","2016-08-31",2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
406,"Eliz Lynch","Uniondale","NY","2016-08-31",1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
407,"Keri Bridges","Richardson","TX","2016-09-01",1,599.99,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Rowlett Bikes","Kali Vargas"
407,"Keri Bridges","Richardson","TX","2016-09-01",1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Rowlett Bikes","Kali Vargas"
408,"Shemeka Lyons","Pomona","CA","2016-09-01",2,858.0,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
408,"Shemeka Lyons","Pomona","CA","2016-09-01",1,449.0,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
408,"Shemeka Lyons","Pomona","CA","2016-09-01",2,1499.98,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
408,"Shemeka Lyons","Pomona","CA","2016-09-01",1,999.99,"Surly Wednesday Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
409,"Luke Fuller","Hempstead","NY","2016-09-01",1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
409,"Luke Fuller","Hempstead","NY","2016-09-01",1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
409,"Luke Fuller","Hempstead","NY","2016-09-01",2,1199.98,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
410,"Herminia Reyes","Centereach","NY","2016-09-01",2,1099.98,"Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
410,"Herminia Reyes","Centereach","NY","2016-09-01",1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
410,"Herminia Reyes","Centereach","NY","2016-09-01",2,5999.98,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Marcelene Boyer"
411,"Ferne Kline","Fullerton","CA","2016-09-02",2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
411,"Ferne Kline","Fullerton","CA","2016-09-02",1,749.99,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
412,"Carmina Emerson","Banning","CA","2016-09-02",1,549.99,"Electra Townie Original 21D - 2016","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
412,"Carmina Emerson","Banning","CA","2016-09-02",1,429.0,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
412,"Carmina Emerson","Banning","CA","2016-09-02",1,3999.99,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
413,"Kristofer Craig","Plainview","NY","2016-09-02",1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
413,"Kristofer Craig","Plainview","NY","2016-09-02",1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Marcelene Boyer"
413,"Kristofer Craig","Plainview","NY","2016-09-02",2,3599.98,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
414,"Vernia Madden","Troy","NY","2016-09-03",2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
415,"Bonita Marshall","Endicott","NY","2016-09-03",2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
415,"Bonita Marshall","Endicott","NY","2016-09-03",1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
415,"Bonita Marshall","Endicott","NY","2016-09-03",2,939.98,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
415,"Bonita Marshall","Endicott","NY","2016-09-03",1,999.99,"Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
416,"Johana Jacobson","Rochester","NY","2016-09-03",1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
416,"Johana Jacobson","Rochester","NY","2016-09-03",1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
416,"Johana Jacobson","Rochester","NY","2016-09-03",1,549.99,"Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
417,"Angie Powers","Pomona","CA","2016-09-04",2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
417,"Angie Powers","Pomona","CA","2016-09-04",2,939.98,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
418,"Titus Bullock","Hollis","NY","2016-09-04",1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
418,"Titus Bullock","Hollis","NY","2016-09-04",1,599.99,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
419,"Garry Espinoza","Forney","TX","2016-09-04",1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Rowlett Bikes","Kali Vargas"
420,"Petronila Norris","South El Monte","CA","2016-09-05",2,1059.98,"Electra Moto 1 - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
420,"Petronila Norris","South El Monte","CA","2016-09-05",2,858.0,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
420,"Petronila Norris","South El Monte","CA","2016-09-05",2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
421,"Le Deleon","Banning","CA","2016-09-05",2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
